ETL0119AU,SGH Property Income Fund,SGH Property Income,,EQT SGH Wholesale Property Income Fund,EQT SGH Wholesale Property Income Fund,SGH Property Income
PVA3186AU,Prime Value Emerging Opportunities Fund - Class B Units,Prime Value Emerging Opportunities B,,,Prime Value Emerging Opportunities Fund - Class B,Prime Value Emerging Opportunities B
SST0050AU,State Street Global Equity Fund,State Street Global Equity,,,State Street Global Equity Fund,State Street Global Equity
AUS0030AU,Platypus Australian Equities Fund - Wholesale,Platypus Australian Equities - Wholesale,,Australian Unity W'Sale Platypus Australian Equities Trust,Platypus Australian Equities Trust - Wholesale,Platypus Australian Equities - Wholesale
ETL0463AU,Orbis Global Equity Fund (Australia Registered),Orbis Global Equity Fund Retail Class,Orbis Global Equity Fund,,Orbis Global Equity Fund - Retail Class,Orbis Global Equity Fund Retail Class
HHA0002AU,Pengana Axiom International Fund (Hedged),Pengana Axiom International H,,Pengana International Fund - Ethical Opportunity,Pengana Axiom International Fund - Hedged,
ETL0374AU,ICE - Professional Investor,ICE Fund - Professional Investor,,,SGH ICE Fund - Professional Investor Class,
ETL0381AU,Robeco Emerging Conservative Equity Fund (AUD),Robeco Emerging Conservative Equity AUD,,,Robeco Emerging Conservative Equity Fund - AUD Class,Robeco Emerging Conservative Equity AUD
PER0439AU,Perpetual Pure Value Share Fund - Class A,Perpetual Pure Value Share,,Perpetual Pure Value Fund,Perpetual Pure Value Share Fund,
HOW0002AU,Pengana Axiom International Fund,Pengana Axiom International,,Pengana International Fund - Ethical,Pengana Axiom International Fund,
IOF0184AU,Resolution Capital Global Property Securities Fund (Unhedged) - Series II,Resolution Capital Glbl Ppty Secs UH SII,Resolution Capital Glbl Ppty Secs UH SII,,Resolution Capital Global Property Securities Fund - Unhedged II,Resolution Capital Glbl Ppty Secs UH SII
AAP0104AU,Ausbil Australian Emerging Leaders Fund,Ausbil Australian Emerging Leaders,,Ausbil Australian Emerging Leaders Fund,Ausbil Australian Emerging Leaders Fund,Ausbil Australian Emerging Leaders
OPS0002AU,OC Premium Small Companies Fund,OC Premium Small Companies,,,OC Premium Small Companies Fund,OC Premium Small Companies
HHA0007AU,Pengana WHEB Sustainable Impact Fund,Pengana WHEB Sustainable Impact,,,Pengana WHEB Sustainable Impact Fund,
MAQ0838AU,Polaris Global Equity Fund,Polaris Global Equity Fund,,,Macquarie Polaris Global Equity Fund,
WHT0066AU,Spheria Australian Microcap Fund,Spheria Australian Microcap,,Spheria Australian Microcap Fund,Spheria Australian Microcap Fund,
PER0733AU,Barrow Hanley Global Share Fund - Class A,Barrow Hanley Global Share A,Barrow Hanley Global Share Fund,,Barrow Hanley Global Share Fund - Class A,Barrow Hanley Global Share A
NRM0032AU,HF Aoris International SRI Fund,HF Aoris International SRI Fund,,,HF Aoris International SRI Fund,HF Aoris International SRI Fund
OPS0004AU,OC Micro-Cap Fund,OC Micro-Cap,,,OC Micro-Cap Fund,
FRT0010AU,Franklin Global Growth Fund Class M,Franklin Global Growth M,,,Franklin Global Growth Fund - Class M,
IML0006AU,Investors Mutual Small Cap Fund,Investors Mutual Small Cap,Investors Mutual Small Cap Fund,,Investors Mutual Small Cap Fund,
OPS2991AU,ECP Growth Companies Fund,ECP Growth Companies,,ECP Growth Companies Fund,ECP Growth Companies Fund,
ETL4581AU,GQG Partners Emerging Markets Equity Fund - Z Class,GQG Partners Emerging Markets Equity Z,,,GQG Partners Emerging Markets Equity Fund - Class Z,
FID0026AU,Fidelity Future Leaders Fund,Fidelity Future Leaders,Fidelity Future Leaders Fund,Fidelity Future Leaders Fund,Fidelity Future Leaders Fund,Fidelity Future Leaders
MAQ0782AU,Antipodes Emerging Market Debt Fund,Antipodes Emerging Market Debt Fund,,,Antipodes Emerging Market Debt Fund,Premium Asia Income
PIM4401AU,Ophir Global High Conviction Fund - Class A,Ophir Global High Conviction A Monthly,Ophir Global High Conviction A,Ophir Global High Conviction Fund,Ophir Global High Conviction Fund - Class A (Monthly),
WHT0057AU,Antipodes Global Value Fund - Class P,Antipodes Global Value P,Antipodes Global Fund - Long P,,Antipodes Global Fund - Class P,Antipodes Global Value P
LAZ0022AU,Lazard Defensive Australian Equity Fund,Lazard Defensive Australian Equity,,,Lazard Defensive Australian Equity Fund,
OPH2093AU,Ophir Global Opportunities Fund - Class A,Ophir Global Opportunities A,,Ophir Global Opportunities Fund,Ophir Global Opportunities Fund - Class A,
ETL2869AU,GQG Partners Global Equity Fund - Z Class,GQG Partners Global Equity Z,,,GQG Partners Global Equity Fund - Class Z,GQG Partners Global Equity Z
PIM6769AU,ATLAS Infrastructure Australian Feeder Fund - AUD Unhedged Class,ATLAS Infras Glbl Fd AUD Unhdgd Cl,ATLAS Infrastructure Australian Feeder Fund,,Atlas Infrastructure Australian Feeder Fund,
ETL0666AU,GQG Partners Global Equity Fund - AUD Hedged Class,GQG Partners Global Equity AUD Hedged,GQG Partners Global Equity Fund Hgd,,GQG Partners Global Equity Fund - AUD Hedged Class,GQG Partners Global Equity AUD Hedged
HOW3590AU,Lennox Australian Small Companies Fund - Class A,Lennox Australian Small Companies,,,Lennox Australian Small Companies Fund,
SWI1413AU,WCM Quality Global Growth Fund (Managed Fund) Class A (Unhedged),WCM Quality Global Growth (Mng) A UnH,,,WCM Quality Global Growth Fund (Managed) - Class A (Unhedged),
HOW3926AU,Merlon Concentrated Australian Share Fund - Class I,Merlon Concentrated Australian Share I,,,Merlon Concentrated Australian Share Fund - Class I,
PIM1812AU,Aoris International Fund Active ETF - Class D,Aoris International Fund D Hedged,Aoris International Fund - Class D Units (Hedged),,Aoris International Fund - Class D (Hedged),
PIM0058AU,Aoris International Fund Active ETF - Class B,Aoris International Fund B,Aoris International Fund - Class B Units (Unhedged),,Aoris International Fund - Class B (Unhedged),
FSF4018AU,Baillie Gifford Global Stewardship Fund - Class A,Baillie Gifford Sustain Growth-Class A,,,Baillie Gifford Global Stewardship Fund - Class A,Baillie Gifford Glb Stewardship A
PPL5308AU,Antares Ex-20 Australian Equities Fund,Antares Ex-20 Australian Equities,,,Antares Ex-20 Australian Equities Fund,Antares Ex-20
ASX6124AU,Auscap High Conviction Australian Equities Fund (Daily Platform Class),Auscap High Conviction Aus Eqs DailyPlfm,,Auscap Long Short Australian Equities Fund (daily platform class),Auscap Long Short Australian Equities Fund - Daily Platform Class,
FSF1773AU,FSSA Asian Growth Fund,FSSA Asian Growth Fund,,,FSSA Asian Growth Fund,FSSA Asian Growth Fund
HOW2967AU,Eiger Australian Small Companies Fund - Class A,Eiger Australian Small Companies,,Eiger Australian Small Companies Fund,Eiger Australian Small Companies Fund,Eiger Australian Small Companies
PIM9253AU,ATLAS Infrastructure Global Fund - AUD Hedged Class,ATLAS Infrastructure Global Fd AUD Hgd,,,Atlas Infrastructure Global Feeder Fund - AUD Hedged,
DAM0960AU,Fiera Atlas Global Companies Fund - Class O,Fiera Atlas Global Companies Class O,,,Fiera Atlas Global Companies Fund - Class O,
CHN8850AU,CC Redwheel Global Emerging Markets Fund Class A,CC Redwheel Global Emerging Markets,,,CC Redwheel Global Emerging Markets Fund,CC RWC Global Emerging Markets
EVO3184AU,Financial Income Fund,Financial Income Fund,,,BondAdviser Financial Capital Income Fund,
PRM0015AU,Mutual Income Fund (MIF),Mutual Income Fund A,Mutual Income Fund A,,Mutual Income Fund - Class A,Mutual Income Fund A
PER0260AU,Perpetual Diversified Income Fund - Class A,Perpetual Diversified Income,Perpetual Diversified Income Fund,Perpetual Wholesale Diversified Income Fund,Perpetual Wholesale Diversified Income Fund,Perpetual Wholesale Diversified Income
PER0557AU,Perpetual Dynamic Fixed Income Fund,Perpetual Dynamic Fixed Income,,,Perpetual Dynamic Fixed Income Fund,Perpetual Dynamic Fixed Income
PRM8798AU,Mutual High Yield Fund,Mutual High Yield,Mutual High Yield Fund,,Mutual High Yield Fund,
PRM8256AU,Mutual Credit Fund,Mutual Credit,Mutual Credit,,Mutual Credit Fund,
PER1744AU,Perpetual ESG Credit Income Fund - Class A,Perpetual ESG Credit Income,,,Perpetual ESG Credit Income Fund,
SST4725AU,State Street Floating Rate Fund,State Street Floating Rate Fund,,State Street Floating Rate Fund,State Street Floating Rate Fund,
SSB0515AU,Brandywine Global Dynamic Bond Fund - Class A,Brandywine Global Dynamic Bond,,,Brandywine Global Income Optimiser Fund - Class A,Legg Mason Brandywine Global Income Optimiser Fund - Class A
FRT0028AU,Franklin Australian Absolute Return Bond Fund - Class M,Franklin Australian Absolute Return Bd M,,,Franklin Australian Absolute Return Bond Fund - Class M,
FRT0027AU,Franklin Australian Absolute Return Bond Fund - Class A,Franklin Australian Absolute Return Bd A,,Franklin Australian Absolute Return Bond Fund - Class W,Franklin Australian Absolute Return Bond Fund - Class A,Franklin Australian Absolute Return Bd W
ETL4236AU,Hejaz Income Fund,Hejaz Income,,Hejaz Income Fund ,Hejaz Income Fund,
PIM1923AU,Lucerne Alternatives Investment Fund - Fee class 2,Lucerne Alternative Investments 2,,,Lucerne Alternative Investments Fund 2,
PIM7035AU,Lucerne Alternative Investments Fund Fee Class 1,Lucerne Alternative Investments 1,,,Lucerne Alternative Investments Fund 1,
